5.11,1.196289865
5.12,1.217494071
5.13,1.239031748
5.14,1.260907477
5.15,1.283125892
5.16,1.305691681
5.17,1.328609589
5.18,1.351884415
5.19,1.375521012
5.2,1.399524294
5.21,1.423899228
5.22,1.448650841
5.23,1.473784216
5.24,1.499304498
5.25,1.525216888
5.26,1.551526649
5.27,1.578239103
5.28,1.605359633
5.29,1.632893685
5.3,1.660846767
5.31,1.689224448
5.32,1.718032362
5.33,1.747276207
5.34,1.776961743
5.35,1.8070948
5.36,1.837681268
5.37,1.868727109
5.38,1.900238348
5.39,1.932221078
5.4,1.964681464
5.41,1.997625735
5.42,2.031060192
5.43,2.064991207
5.44,2.099425221
5.45,2.134368748
5.46,2.169828373
5.47,2.205810754
5.48,2.242322623
5.49,2.279370787
5.5,2.316962126
5.51,2.355103596
5.52,2.393802231
5.53,2.433065139
5.54,2.472899509
5.55,2.513312605
5.56,2.554311773
5.57,2.595904436
5.58,2.6380981
5.59,2.68090035
5.6,2.724318855
5.61,2.768361366
5.62,2.813035715
5.63,2.858349822
5.64,2.904311691
5.65,2.950929408
5.66,2.998211151
5.67,3.046165181
5.68,3.094799849
5.69,3.144123594
5.7,3.194144946
5.71,3.244872522
5.72,3.296315034
5.73,3.348481283
5.74,3.401380165
5.75,3.455020667
5.76,3.509411873
5.77,3.564562962
5.78,3.620483206
5.79,3.677181976
5.8,3.734668743
5.81,3.792953072
5.82,3.85204463
5.83,3.911953184
5.84,3.972688602
5.85,4.034260855
5.86,4.096680014
5.87,4.159956256
5.88,4.224099864
5.89,4.289121223
5.9,4.355030827
5.91,4.421839277
5.92,4.489557281
5.93,4.558195657
5.94,4.627765334
5.95,4.698277351
5.96,4.769742859
5.97,4.842173123
5.98,4.915579519
5.99,4.989973542
6,5.0653668
6.01,5.141771018
6.02,5.21919804
6.03,5.297659827
6.04,5.377168462
6.05,5.457736146
6.06,5.539375204
6.07,5.622098083
6.08,5.705917353
6.09,5.79084571
6.1,5.876895975
6.11,5.964081095
6.12,6.052414148
6.13,6.141908338
6.14,6.232577
6.15,6.324433599
6.16,6.417491735
6.17,6.511765138
6.18,6.607267673
6.19,6.704013343
6.2,6.802016285
6.21,6.901290773
6.22,7.001851222
6.23,7.103712185
6.24,7.206888357
6.25,7.311394575
6.26,7.417245818
6.27,7.524457212
6.28,7.633044027
6.29,7.743021678
6.3,7.854405731
6.31,7.967211899
6.32,8.081456046
6.33,8.197154188
6.34,8.314322492
6.35,8.432977282
6.36,8.553135033
6.37,8.674812379
6.38,8.798026112
6.39,8.92279318
6.4,9.049130694
6.41,9.177055924
6.42,9.306586305
6.43,9.437739434
6.44,9.570533073
6.45,9.704985152
6.46,9.841113767
6.47,9.978937183
6.48,10.11847384
6.49,10.25974234
6.5,10.40276147
6.51,10.54755018
6.52,10.6941276
6.53,10.84251304
6.54,10.99272599
6.55,11.14478611
6.56,11.29871324
6.57,11.45452743
6.58,11.61224888
6.59,11.77189799
6.6,11.93349535
6.61,12.09706172
6.62,12.26261808
6.63,12.43018558
6.64,12.59978556
6.65,12.77143957
6.66,12.94516934
6.67,13.1209968
6.68,13.29894409
6.69,13.47903353
6.7,13.66128767
6.71,13.84572923
6.72,14.03238115
6.73,14.22126659
6.74,14.41240889
6.75,14.60583161
6.76,14.80155854
6.77,14.99961365
6.78,15.20002114
6.79,15.40280543
6.8,15.60799114
6.81,15.81560313
6.82,16.02566647
6.83,16.23820645
6.84,16.45324857
6.85,16.67081859
6.86,16.89094247
6.87,17.1136464
6.88,17.3389568
6.89,17.56690033
6.9,17.79750389
6.91,18.03079459
6.92,18.26679981
6.93,18.50554712
6.94,18.74706439
6.95,18.99137968
6.96,19.23852133
6.97,19.4885179
6.98,19.74139822
6.99,19.99719134
7,20.2559266
7.01,20.51763356
7.02,20.78234204
7.03,21.05008212
7.04,21.32088415
7.05,21.59477873
7.06,21.87179671
7.07,22.15196922
7.08,22.43532765
7.09,22.72190365
7.1,23.01172917
7.11,23.30483638
7.12,23.60125777
7.13,23.90102608
7.14,24.20417433
7.15,24.51073582
7.16,24.82074414
7.17,25.13423316
7.18,25.45123702
7.19,25.77179015
7.2,26.0959273
7.21,26.42368347
7.22,26.75509398
7.23,27.09019442
7.24,27.4290207
7.25,27.77160903
7.26,28.1179959
7.27,28.46821812
7.28,28.82231279
7.29,29.18031735
7.3,29.5422695
7.31,29.9082073
7.32,30.2781691
7.33,30.65219356
7.34,31.03031966
7.35,31.41258673
7.36,31.79903439
7.37,32.18970258
7.38,32.5846316
7.39,32.98386204
7.4,33.38743487
7.41,33.79539134
7.42,34.20777307
7.43,34.624622
7.44,35.04598044
7.45,35.471891
7.46,35.90239668
7.47,36.33754078
7.48,36.77736699
7.49,37.22191933
7.5,37.67124218
7.51,38.12538029
7.52,38.58437873
7.53,39.04828299
7.54,39.51713887
7.55,39.99099256
7.56,40.46989063
7.57,40.95388
7.58,41.44300797
7.59,41.93732222
7.6,42.43687081
7.61,42.94170218
7.62,43.45186515
7.63,43.96740892
7.64,44.4883831
7.65,45.01483768
7.66,45.54682303
7.67,46.08438994
7.68,46.62758959
7.69,47.17647355
7.7,47.7310938
7.71,48.29150275
7.72,48.85775319
7.73,49.42989833
7.74,50.00799181
7.75,50.59208766
7.76,51.18224036
7.77,51.7785048
7.78,52.38093629
7.79,52.98959057
7.8,53.60452382
7.81,54.22579265
7.82,54.8534541
7.83,55.48756567
7.84,56.12818528
7.85,56.7753713
7.86,57.42918256
7.87,58.08967834
7.88,58.75691835
7.89,59.43096278
7.9,60.11187228
7.91,60.79970796
7.92,61.49453138
7.93,62.19640459
7.94,62.90539011
7.95,63.62155091
7.96,64.34495046
7.97,65.07565272
7.98,65.8137221
7.99,66.55922352
8,67.3122224
8.01,68.07278462
8.02,68.84097659
8.03,69.61686519
8.04,70.40051783
8.05,71.19200239
8.06,71.9913873
8.07,72.79874147
8.08,73.61413433
8.09,74.43763584
8.1,75.26931648
8.11,76.10924724
8.12,76.95749965
8.13,77.81414577
8.14,78.67925819
8.15,79.55291003
8.16,80.43517497
8.17,81.32612722
8.18,82.22584155
8.19,83.13439326
8.2,84.05185823
8.21,84.97831287
8.22,85.91383417
8.23,86.85849968
8.24,87.81238752
8.25,88.77557638
8.26,89.74814552
8.27,90.73017478
8.28,91.72174459
8.29,92.72293596
8.3,93.73383048
8.31,94.75451034
8.32,95.78505834
8.33,96.82555786
8.34,97.87609288
8.35,98.93674801
8.36,100.0076085
8.37,101.08876
8.38,102.1802892
8.39,103.282283
8.4,104.3948291
8.41,105.5180158
8.42,106.6519321
8.43,107.7966676
8.44,108.9523125
8.45,110.1189576
8.46,111.2966945
8.47,112.4856154
8.48,113.6858131
8.49,114.897381
8.5,116.1204133
8.51,117.3550048
8.52,118.6012511
8.53,119.8592482
8.54,121.129093
8.55,122.4108831
8.56,123.7047166
8.57,125.0106925
8.58,126.3289103
8.59,127.6594704
8.6,129.0024738
8.61,130.3580221
8.62,131.7262178
8.63,133.107164
8.64,134.5009646
8.65,135.9077242
8.66,137.3275481
8.67,138.7605422
8.68,140.2068135
8.69,141.6664694
8.7,143.1396182
8.71,144.6263689
8.72,146.1268313
8.73,147.6411159
8.74,149.169334
8.75,150.7115976
8.76,152.2680197
8.77,153.8387137
8.78,155.4237941
8.79,157.0233761
8.8,158.6375757
8.81,160.2665095
8.82,161.9102951
8.83,163.569051
8.84,165.2428962
8.85,166.9319507
8.86,168.6363354
8.87,170.3561718
8.88,172.0915824
8.89,173.8426905
8.9,175.6096202
8.91,177.3924964
8.92,179.1914449
8.93,181.0065923
8.94,182.8380663
8.95,184.685995
8.96,186.5505078
8.97,188.4317347
8.98,190.3298067
8.99,192.2448556
9,194.1770142
9.01,196.1264161
9.02,198.0931957
9.03,200.0774885
9.04,202.0794309
9.05,204.0991599
9.06,206.1368138
9.07,208.1925316
9.08,210.2664533
9.09,212.3587197
9.1,214.4694728
9.11,216.5988552
9.12,218.7470107
9.13,220.9140841
9.14,223.1002208
9.15,225.3055675
9.16,227.5302717
9.17,229.7744819
9.18,232.0383478
9.19,234.3220196
9.2,236.6256489
9.21,238.9493881
9.22,241.2933908
9.23,243.6578112
9.24,246.042805
9.25,248.4485285
9.26,250.8751393
9.27,253.3227959
9.28,255.7916578
9.29,258.2818857
9.3,260.793641
9.31,263.3270866
9.32,265.8823862
9.33,268.4597045
9.34,271.0592073
9.35,273.6810617
9.36,276.3254355
9.37,278.9924979
9.38,281.682419
9.39,284.3953701
9.4,287.1315235
9.41,289.8910526
9.42,292.6741322
9.43,295.4809377
9.44,298.3116461
9.45,301.1664353
9.46,304.0454843
9.47,306.9489733
9.48,309.8770837
9.49,312.8299981
9.5,315.8079
9.51,318.8109743
9.52,321.839407
9.53,324.8933853
9.54,327.9730975
9.55,331.0787332
9.56,334.2104831
9.57,337.3685392
9.58,340.5530947
9.59,343.7643438
9.6,347.0024822
9.61,350.2677068
9.62,353.5602154
9.63,356.8802076
9.64,360.2278837
9.65,363.6034456
9.66,367.0070963
9.67,370.4390402
9.68,373.8994828
9.69,377.3886309
9.7,380.9066929
9.71,384.453878
9.72,388.030397
9.73,391.6364621
